Category,Artist,Song,AlbumArtURL
Classical,Bach,Badinerie,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,Bist du bei mir,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,Brandenburg Concerto No. 2,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,Brandenburg Concerto No. 3,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,Brandenburg Concerto No. 5,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,Cantata 140 (Wachet Auf) Sinfonia,https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Bach,"Chaconne from the Violin Partita in D Minor, BWV 1004",https://upload.wikimedia.org/wikipedia/commons/6/6a/Johann_Sebastian_Bach.jpg
Classical,Chorale Prelude,"Liebster Jesu, wir sind hier",https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/c4/79/0b/c4790b34-b4d5-1bf0-26a4-021d8b5d6283/5900170020424.jpg/600x600bb.jpg
Classical,Chorale Prelude,Wachet Auf,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/5e/cc/82/5ecc822c-359d-b0b1-ed83-f8328c93e0a2/5056321664976.png/600x600bb.jpg
Classical,Chorale Prelude,Concerto in D Minor for Two Violins,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5e/4f/bf/5e4fbfb3-900e-9130-a3bd-eac16ff0dc07/mzi.pnlhigtw.jpg/600x600bb.jpg
Classical,Chorale Prelude,Concerto in E Major,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/24/86/40/24864079-c5b7-f166-16dd-f6355978aa7e/190295605247.jpg/600x600bb.jpg
Classical,Chorale Prelude,"Erbarme Dich, mein Gott from the St. Matthew Passion, BWV 721",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9d/0f/f8/9d0ff8ba-6e09-f290-cf61-30d04bb0fafd/843183072521.jpg/600x600bb.jpg
Classical,Chorale Prelude,"Jesu, Joy of Man’s Desiring",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/31/be/64/31be64fb-b71c-9483-6bd9-96cebff8ce4c/093624940371.jpg/600x600bb.jpg
Classical,Chorale Prelude,Sheep May Safely Graze,https://i.ytimg.com/vi/ZIUCRXMM4pE/maxresdefault.jpg
Classical,Chorale Prelude,Sinfonia from Cantata No. 29,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/fa/1c/7c/fa1c7cd1-b1eb-54a5-a9d7-fe7db647b2c4/886444251419.jpg/600x600bb.jpg
Classical,Chorale Prelude,Suite No. 1 for Solo Cello (I. Prelude),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/26/aa/d4/26aad485-ed04-57a3-2f55-5e0ecd23195b/17UM1IM64367.rgb.jpg/600x600bb.jpg
Classical,Barber,Adagio for Strings,https://upload.wikimedia.org/wikipedia/commons/6/61/Iranian_barber.jpg
Classical,Bartok,Romanian Folk Dances,https://upload.wikimedia.org/wikipedia/commons/6/66/Bart%C3%B3k_B%C3%A9la_1927.jpg
Classical,Beethoven,Adagio Cantabile from the Pathetique Sonata,https://upload.wikimedia.org/wikipedia/commons/6/6e/Joseph_Karl_Stieler%27s_Beethoven_mit_dem_Manuskript_der_Missa_solemnis.jpg
Classical,Beethoven,String Quartet Op 18. No. 4,https://upload.wikimedia.org/wikipedia/commons/6/6e/Joseph_Karl_Stieler%27s_Beethoven_mit_dem_Manuskript_der_Missa_solemnis.jpg
Classical,Beethoven,String Quartet Op. 59 No. 3,https://upload.wikimedia.org/wikipedia/commons/6/6e/Joseph_Karl_Stieler%27s_Beethoven_mit_dem_Manuskript_der_Missa_solemnis.jpg
Classical,Beethoven,"Symphony No. 5, 1st movement",https://upload.wikimedia.org/wikipedia/commons/6/6e/Joseph_Karl_Stieler%27s_Beethoven_mit_dem_Manuskript_der_Missa_solemnis.jpg
Classical,Bernstein,America from West Side Story,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/71/b1/ec/71b1ec21-b3a7-9e2f-52c2-c37ef2155dea/21UM1IM43161.rgb.jpg/600x600bb.jpg
Classical,Bernstein,Maria from West Side Story,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/77/41/22/774122ca-4ac3-d42b-5695-4d0aa0b56aa3/15UMGIM40573.rgb.jpg/600x600bb.jpg
Classical,Bernstein,Somewhere from West Side Story,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d5/a0/79/d5a07970-e6ca-172c-c6d4-06bca853655d/cover.jpg/600x600bb.jpg
Classical,Bizet,Entr’acte to Act III of Carmen,https://upload.wikimedia.org/wikipedia/commons/9/96/Georges_bizet.jpg
Classical,Bizet,Entr’acte to Act IV of Carmen,https://upload.wikimedia.org/wikipedia/commons/9/96/Georges_bizet.jpg
Classical,Bizet,Flower Song from Carmen,https://upload.wikimedia.org/wikipedia/commons/9/96/Georges_bizet.jpg
Classical,Bizet,Habañera from Carmen,https://upload.wikimedia.org/wikipedia/commons/9/96/Georges_bizet.jpg
Classical,Boccherini,Minuet,https://dnan0fzjxntrj.cloudfront.net/Pictures/1024x536/7/4/4/12744_boccherini_254867.jpg
Classical,Bologne,String Quartet No. 5 in G Major,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/a6/8e/cc/a68ecc5b-6aad-5b4a-bb49-848d5cb99003/5027822410447.png/600x600bb.jpg
Classical,Borodin,Nocturne from String Quartet No. 2,https://upload.wikimedia.org/wikipedia/commons/a/a2/Alexander_Porfiryevich_Borodin.jpg
Classical,Brahms,Gypsy Rondo (Rondo alla Zingarese),https://upload.wikimedia.org/wikipedia/commons/1/15/JohannesBrahms.jpg
Classical,Hungarian Dances,"Nos. 1, 2, 3, 4, 5, 6, 7, 10, 11 & 21",https://upload.wikimedia.org/wikipedia/commons/1/15/JohannesBrahms.jpg
Classical,Hungarian Dances,Intermezzo in A major,https://upload.wikimedia.org/wikipedia/commons/1/15/JohannesBrahms.jpg
Classical,Britten,Simple Symphony,https://upload.wikimedia.org/wikipedia/commons/2/23/Benjamin_Britten%2C_London_Records_1968_publicity_photo_for_Wikipedia_%28restored%29.jpg
Classical,Campra,Rigaudon,https://upload.wikimedia.org/wikipedia/commons/5/51/Andr%C3%A9_Campra.jpg
Classical,Chopin,Etude in E major,https://upload.wikimedia.org/wikipedia/commons/e/e8/Frederic_Chopin_photo.jpeg
Classical,Chopin,Marche funèbre from Sonata No. 2,https://upload.wikimedia.org/wikipedia/commons/e/e8/Frederic_Chopin_photo.jpeg
Classical,Chopin,"Marche funèbre, Op. 72, No. 2",https://upload.wikimedia.org/wikipedia/commons/e/e8/Frederic_Chopin_photo.jpeg
Classical,Chopin,"Waltz, op. 64, no. 1 & 2",https://upload.wikimedia.org/wikipedia/commons/e/e8/Frederic_Chopin_photo.jpeg
Classical,Clarke,Trumpet Voluntary,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/26/2e/46/262e4601-650f-467c-02de-b7e590b028dc/mzi.jlbxtcmq.jpg/600x600bb.jpg
Classical,Coleridge-Taylor,"Fantasiestucke No. 1, 3, & 5",https://upload.wikimedia.org/wikipedia/commons/b/b6/Samuel_Coleridge-Taylor.jpg
Classical,Debussy,Clair de Lune,https://upload.wikimedia.org/wikipedia/commons/c/c3/Claude_Debussy_by_Atelier_Nadar.jpg
Classical,Debussy,Golliwog’s Cakewalk,https://upload.wikimedia.org/wikipedia/commons/c/c3/Claude_Debussy_by_Atelier_Nadar.jpg
Classical,Debussy,The Girl With The Flaxen Hair,https://upload.wikimedia.org/wikipedia/commons/c/c3/Claude_Debussy_by_Atelier_Nadar.jpg
Classical,Debussy,String Quartet in G Minor,https://upload.wikimedia.org/wikipedia/commons/c/c3/Claude_Debussy_by_Atelier_Nadar.jpg
Classical,Dinicu,The Lark (Ciocârlia),https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2f/36/6c/2f366c13-34e6-f040-3034-7bbc1572ea85/4582218193508.jpg/600x600bb.jpg
Classical,Dvorak,Humoresque,https://upload.wikimedia.org/wikipedia/commons/1/12/Dvorak.jpg
Classical,Dvorak,Largo from the New World Symphony,https://upload.wikimedia.org/wikipedia/commons/1/12/Dvorak.jpg
Classical,Dvorak,String Quartet No. 12 “American”,https://upload.wikimedia.org/wikipedia/commons/1/12/Dvorak.jpg
Classical,Dvorak,Waltz from Symphony No. 8 in G,https://upload.wikimedia.org/wikipedia/commons/1/12/Dvorak.jpg
Classical,Elgar,Salut d’Amour,https://upload.wikimedia.org/wikipedia/commons/c/ce/Edward_Elgar.jpg
Classical,Elgar,Serenade for Strings,https://upload.wikimedia.org/wikipedia/commons/c/ce/Edward_Elgar.jpg
Classical,Fauré,Nocturne,https://upload.wikimedia.org/wikipedia/en/1/1f/Faure1907.jpg
Classical,Fauré,Pavane,https://upload.wikimedia.org/wikipedia/en/1/1f/Faure1907.jpg
Classical,Fauré,Sicilienne,https://upload.wikimedia.org/wikipedia/en/1/1f/Faure1907.jpg
Classical,Florence Price,Andante moderato from String Quartet in G Major,https://upload.wikimedia.org/wikipedia/commons/1/1e/Composer_Florence_Price_%28cropped%29.jpg
Classical,Franck,Panis Angelicus,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/a6/b1/6b/a6b16b5c-6145-0960-48fd-f495323c0166/06UMGIM37843.rgb.jpg/600x600bb.jpg
Classical,Geminiani,"Concerto Grosso No. 12, “La Folia”",https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/b2/cf/e5/b2cfe516-c0fd-cecc-d81d-36e386ad994f/3191684102283.png/600x600bb.jpg
Classical,Gershwin,Lullaby,https://upload.wikimedia.org/wikipedia/commons/7/72/Portrait_of_George_Gershwin_LCCN2004662906.jpg
Classical,Gershwin,Prelude No. 2,https://upload.wikimedia.org/wikipedia/commons/7/72/Portrait_of_George_Gershwin_LCCN2004662906.jpg
Classical,Gluck,Minuet from Orfeo,https://upload.wikimedia.org/wikipedia/commons/9/91/Joseph_Siffred_Duplessis_-_Christoph_Willibald_Gluck_-_Google_Art_Project.jpg
Classical,Gounod,Funeral March of a Marionette,https://upload.wikimedia.org/wikipedia/commons/1/1a/Charles_Gounod_-_photogr._Bayard_%26_Bertall_-_btv1b84542916.jpg
Classical,Gounod,Waltz from Faust,https://upload.wikimedia.org/wikipedia/commons/1/1a/Charles_Gounod_-_photogr._Bayard_%26_Bertall_-_btv1b84542916.jpg
Classical,Grieg,In The Hall Of The Mountain King,https://upload.wikimedia.org/wikipedia/commons/5/50/Edvard_Grieg_portrait_%28cropped%29.jpg
Classical,Grieg,Morning Mood,https://upload.wikimedia.org/wikipedia/commons/5/50/Edvard_Grieg_portrait_%28cropped%29.jpg
Classical,Grieg,String Quartet No. 1,https://upload.wikimedia.org/wikipedia/commons/5/50/Edvard_Grieg_portrait_%28cropped%29.jpg
Classical,Handel,Chaconne in G,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,La Rejouissance from Royal Fireworks,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,March from Occasional Oratorio,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,"Overture and Aria ""Lascia ch'io panga"" from Rinaldo",https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,Overture from the Music for the Royal Fireworks,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,Queen of Sheba,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,Violin Sonata No. 4 in D major,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Handel,Water Music,https://upload.wikimedia.org/wikipedia/commons/f/fa/George_Frideric_Handel_by_Balthasar_Denner.jpg
Classical,Herbert,Gypsy Life,https://is1-ssl.mzstatic.com/image/thumb/Music127/v4/0c/20/13/0c201303-2008-a736-77a2-e13aef26f915/191079453115_cover.jpg/600x600bb.jpg
Classical,Ivanovici,Danube Waves,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/df/18/c9/df18c984-3a06-2b5c-c2c9-7673f295f030/191018621025.jpg/600x600bb.jpg
Classical,Jesse Montgomery,Strum,https://upload.wikimedia.org/wikipedia/commons/6/60/Jesse_Montgomery_%281928%29.jpg
Classical,Joseph Bologne String Quartet no. 5 in G Major,Joseph Bologne String Quartet no. 5 in G Major,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/a6/8e/cc/a68ecc5b-6aad-5b4a-bb49-848d5cb99003/5027822410447.png/600x600bb.jpg
Classical,"J. Strauss, Jr.",Blue Danube Waltzes,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/be/cc/14/becc1471-4d7e-ab68-9108-4b21b312a893/mzi.snwpjkzc.jpg/600x600bb.jpg
Classical,"J. Strauss, Jr.",Czardas from Die Fledermaus,https://is1-ssl.mzstatic.com/image/thumb/Music/50/bd/6f/mzi.ruursawk.jpg/600x600bb.jpg
Classical,"J. Strauss, Jr.",Die Fledermaus Waltz Medley,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/2f/43/c4/2f43c4bf-48a2-dfff-8e22-76405b9bd9ea/06UMGIM61391.rgb.jpg/600x600bb.jpg
Classical,"J. Strauss, Jr.",Radetzsky March,https://www.aso.org/assets/img/ev_Johann-Strauss-Jr-1-50da2a5ec9.jpg
Classical,"J. Strauss, Jr.",Tales from the Vienna Woods,https://www.aso.org/assets/img/ev_Johann-Strauss-Jr-1-50da2a5ec9.jpg
Classical,"J. Strauss, Jr.",Thunder and Lightning Polka,https://www.aso.org/assets/img/ev_Johann-Strauss-Jr-1-50da2a5ec9.jpg
Classical,"J. Strauss, Jr.",Wiener Blut Waltzes,https://www.aso.org/assets/img/ev_Johann-Strauss-Jr-1-50da2a5ec9.jpg
Classical,Kéler,"Son of the Puzta, Op. 134, No. 2",https://upload.wikimedia.org/wikipedia/commons/1/1f/K%C3%A9ler_B%C3%A9la_%281820%E2%80%931882%29.jpg
Classical,Khachaturian,Sabre Dance,https://upload.wikimedia.org/wikipedia/commons/3/37/Aram_Khachaturian_1971.jpg
Classical,Kreisler,Allegretto in the style of Boccherini,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e6/19/1c/e6191c6e-8ea6-bdd4-a292-e69021662247/679523905378.jpg/600x600bb.jpg
Classical,Kreisler,Caprice Viennois,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/13/5b/a9/135ba93b-649f-ddb3-4fb1-a38beb1ccdc7/D32L_00012.jpg/600x600bb.jpg
Classical,Kreisler,Liebesfreud (Love’s Joy),https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/a2/9b/cc/a29bccdb-356d-8f94-32ec-81977da7d713/00028942596429.rgb.jpg/600x600bb.jpg
Classical,Kreisler,Liebesleid (Love’s Sorrow),https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ba/f1/24/baf124ba-edd6-24d0-181a-c78ea94d418b/mzi.ubjbituh.jpg/600x600bb.jpg
Classical,Kreisler,Midnight Bells Waltz,https://arc-anglerfish-arc2-prod-bostonglobe.s3.amazonaws.com/public/53FAMMSJ24I6DM4QQY75UQKYRQ.jpg
Classical,Kreisler,Praeludium and Allegro (in the style of Pugnani),https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/dd/f1/e7/ddf1e73c-ab75-4537-d3a1-03dcb5442305/4711942759357.jpg/600x600bb.jpg
Classical,Kreisler,Schön Rosmarin,https://is1-ssl.mzstatic.com/image/thumb/Music/03/b4/32/mzi.iesrjbyx.jpg/600x600bb.jpg
Classical,Kreisler,Tambourin Chinois,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/93/de/08/93de0837-5488-1acb-343d-9b4946a3e28f/00028947561750.rgb.jpg/600x600bb.jpg
Classical,Kreisler,The Old Refrain,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/dd/f1/e7/ddf1e73c-ab75-4537-d3a1-03dcb5442305/4711942759357.jpg/600x600bb.jpg
Classical,Lehár,Merry Widow Waltzes,https://upload.wikimedia.org/wikipedia/commons/7/72/Bain_News_Service_-_Franz_Leh%C3%A1r.jpg
Classical,Lehár,Vilia from The Merry Widow,https://upload.wikimedia.org/wikipedia/commons/7/72/Bain_News_Service_-_Franz_Leh%C3%A1r.jpg
Classical,Malotte,The Lord’s Prayer,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/84/bd/59/84bd5903-6f71-d3af-8c91-18f2fc9ee104/5021732771506.jpg/600x600bb.jpg
Classical,Masacgni,Intermezzo from Cavalleria Rusticana,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fe/88/05/fe8805a5-33fc-d397-56bd-253c8b33ce3a/886447884034.jpg/600x600bb.jpg
Classical,Massenet,Meditation from Thais,https://upload.wikimedia.org/wikipedia/commons/8/80/Jules_Massenet_by_Eug%C3%A8ne_Pirou.jpg
Classical,Max Richter,On The Nature Of Daylight Spring 1 Recomposed,https://upload.wikimedia.org/wikipedia/commons/9/9b/Max_Richter_at_Berlinale_2024.jpg
Classical,Max Richter,Spring 3 Recomposed,https://upload.wikimedia.org/wikipedia/commons/9/9b/Max_Richter_at_Berlinale_2024.jpg
Classical,Mendelssohn,String Quartet Op. 13,https://upload.wikimedia.org/wikipedia/commons/c/c2/Felix_Mendelssohn_Bartholdy_by_Eduard_Magnus_%281833%29.jpg
Classical,Mendelssohn,Wedding March,https://upload.wikimedia.org/wikipedia/commons/c/c2/Felix_Mendelssohn_Bartholdy_by_Eduard_Magnus_%281833%29.jpg
Classical,Monti,Csárdás,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/45/8e/58/458e5868-5e30-ab6e-101e-4445299e908d/00028947926153.rgb.jpg/600x600bb.jpg
Classical,Mouret,Rondeau from “Premiére Suite”,https://is1-ssl.mzstatic.com/image/thumb/Features114/v4/91/c7/9b/91c79bd4-12b5-c723-8a72-834040ef17d8/dj.iljakjjd.jpg/600x600bb.jpg
Classical,Moussorgsky,The Old Castle,https://upload.wikimedia.org/wikipedia/commons/5/5c/MussorgskySignature.png
Classical,Mozart,"Alleluia from Exultate, Jubilate",https://upload.wikimedia.org/wikipedia/commons/c/cc/Mozart_Portrait_Croce.jpg
Classical,Mozart,Eine Kleine Nachtmusik,https://upload.wikimedia.org/wikipedia/commons/c/cc/Mozart_Portrait_Croce.jpg
Classical,Mozart,March from Marriage of Figaro,https://upload.wikimedia.org/wikipedia/commons/c/cc/Mozart_Portrait_Croce.jpg
Classical,Mozart,Queen of the Night (Der Holle Rache) from The Magic Flute,https://upload.wikimedia.org/wikipedia/commons/c/cc/Mozart_Portrait_Croce.jpg
Classical,Offenbach,Barcarolle from Tales of Hoffmann,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ef/7e/9e/ef7e9e45-b9b4-1a12-7551-3686c18da7b5/5054197721526.jpg/600x600bb.jpg
Classical,Pachelbel,Canon in D,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/86/67/70/866770ed-cbdc-9160-fa08-5d8f73a7615f/859708143164_cover.jpg/600x600bb.jpg
Classical,Philip Glass,Bent,https://www.interviewmagazine.com/wp-content/uploads/2014/02/img-philip-glass_084954719256.jpg
Classical,Poulenc,Three Melodies,https://upload.wikimedia.org/wikipedia/en/b/b8/Poulenc-1922.jpg
Classical,Prokofiev,Cinderella Waltzes,https://upload.wikimedia.org/wikipedia/commons/0/03/Sergei_Prokofiev_circa_1918_over_Chair_Bain.jpg
Classical,Romeo and Juliet,Montagues and Capulets - Dance of the Knights,https://upload.wikimedia.org/wikipedia/commons/5/55/Romeo_and_juliet_brown.jpg
Classical,Puccini,Che Gelida Manina from La Boheme,https://upload.wikimedia.org/wikipedia/commons/9/9b/GiacomoPuccini.jpg
Classical,Puccini,Crisantemi,https://upload.wikimedia.org/wikipedia/commons/9/9b/GiacomoPuccini.jpg
Classical,Puccini,Musetta’s Waltz from La Boheme,https://upload.wikimedia.org/wikipedia/commons/9/9b/GiacomoPuccini.jpg
Classical,Puccini,Nessun Dorma from Turandot,https://upload.wikimedia.org/wikipedia/commons/9/9b/GiacomoPuccini.jpg
Classical,Puccini,O Mio Bambino Caro from Gianni Schicchi,https://upload.wikimedia.org/wikipedia/commons/9/9b/GiacomoPuccini.jpg
Classical,Purcell,"Air, Minuet, and Rondo from Abdelazer",https://upload.wikimedia.org/wikipedia/commons/d/df/Henry_Purcell_Closterman.jpg
Classical,Purcell,Trumpet Tune,https://upload.wikimedia.org/wikipedia/commons/d/df/Henry_Purcell_Closterman.jpg
Classical,R. Strauss,Der Rosenkavalier Waltzes,https://upload.wikimedia.org/wikipedia/commons/c/c8/Max_Liebermann_Bildnis_Richard_Strauss.jpg
Classical,Rachmaninoff,Rhapsody on a Theme of Paganini,https://upload.wikimedia.org/wikipedia/commons/b/be/Sergei_Rachmaninoff_cph.3a40575.jpg
Classical,Rachmaninoff,Vocalise,https://upload.wikimedia.org/wikipedia/commons/b/be/Sergei_Rachmaninoff_cph.3a40575.jpg
Classical,Rachmaninoff,Waltz,https://upload.wikimedia.org/wikipedia/commons/b/be/Sergei_Rachmaninoff_cph.3a40575.jpg
Classical,Ravel,Menuet from Le Tombeau de Couperin,https://upload.wikimedia.org/wikipedia/commons/7/78/Maurice_Ravel_1925.jpg
Classical,Ravel,Pavane pour une infante défunte,https://upload.wikimedia.org/wikipedia/commons/7/78/Maurice_Ravel_1925.jpg
Classical,Ravel,String Quartet in F Major,https://upload.wikimedia.org/wikipedia/commons/7/78/Maurice_Ravel_1925.jpg
Classical,Resphighi,Ancient Airs and Dances,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m05/d25/h12/s06.jpdvemax.jpg/600x600bb.jpg
Classical,Saint-Saëns,Danse Macabre,https://upload.wikimedia.org/wikipedia/commons/9/98/Saint-Sa%C3%ABns-circa-1880.jpg
Classical,Saint-Saëns,The Swan,https://upload.wikimedia.org/wikipedia/commons/9/98/Saint-Sa%C3%ABns-circa-1880.jpg
Classical,"Samuel Coleridge-Taylor Fantasiestucke no. 1, 3, and 5","Samuel Coleridge-Taylor Fantasiestucke no. 1, 3, and 5",https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7d/ea/98/7dea9823-0f76-a2e2-1ab2-b766e6cdcabf/23UMGIM60474.rgb.jpg/600x600bb.jpg
Classical,Sarasate,Romanza Andaluza,https://upload.wikimedia.org/wikipedia/commons/9/9e/Pablo_de_Sarasate_%28Newberry_Library%2C_Milward_Adams_Coll%29_crop2.jpg
Classical,Satie,3 Gymnopedies,https://upload.wikimedia.org/wikipedia/commons/5/58/Ericsatie.jpg
Classical,Schubert,Ave Maria,https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Schubert_by_Wilhelm_August_Rieder_1875.jpg
Classical,Schubert,Death And The Maiden,https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Schubert_by_Wilhelm_August_Rieder_1875.jpg
Classical,Schubert,Serenade (Ständchen),https://upload.wikimedia.org/wikipedia/commons/0/0d/Franz_Schubert_by_Wilhelm_August_Rieder_1875.jpg
Classical,Shostakovich,Romance,https://upload.wikimedia.org/wikipedia/commons/6/64/%D0%9A%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_%D0%A8%D0%BE%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87.jpg
Classical,Shostakovich,String Quartet No. 8,https://upload.wikimedia.org/wikipedia/commons/6/64/%D0%9A%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_%D0%A8%D0%BE%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87.jpg
Classical,Shostakovich,The Gadfly Suite,https://upload.wikimedia.org/wikipedia/commons/6/64/%D0%9A%D0%BE%D0%BC%D0%BF%D0%BE%D0%B7%D0%B8%D1%82%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_%D0%A8%D0%BE%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87.jpg
Classical,Sibelius,Voces Intimae,https://upload.wikimedia.org/wikipedia/commons/4/41/Jean_Sibelius_circa_1898-1900_%283x4_cropped%29.jpg
Classical,Solovyov-Sedoi,Moscow Nights,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/f7/9b/77/f79b77cb-60f2-b863-1435-925edd06e566/190296198304.jpg/600x600bb.jpg
Classical,Tartini,Cantabile,https://upload.wikimedia.org/wikipedia/commons/0/08/Giuseppe_Tartini_%28Tartini_House%29.jpg
Classical,Tchaikovsky,Dance of the Swans from Swan Lake,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Tchaikovsky,Romeo and Juliet,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Tchaikovsky,Serenade for Strings,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Tchaikovsky,The Nutcracker Suite,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Tchaikovsky,Waltz from Serenade for Strings,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Tchaikovsky,Waltz from Sleeping Beauty,https://upload.wikimedia.org/wikipedia/commons/2/20/Tchaikovsky_by_Reutlinger_%28cropped%29.jpg
Classical,Verdi,"Libiamo, Ne’ Lieti Calici (Brindisi) from La Traviata",https://upload.wikimedia.org/wikipedia/commons/5/59/Primo_ritratto_boldiniano_di_Verdi.jpg
Classical,Vivaldi,"Andante molto, Concerto for Strings in G minor, RV 152",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Vivaldi,"Andante, Concerto in F major for Three Violins, RV 551",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Vivaldi,"Concerto for Strings in G major “Alla rustica”, RV 151",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Vivaldi,"Concerto Grosso in D minor, Op. 3, No. 11",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Vivaldi,Largo from Sonata for Strings in E-flat,https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Vivaldi,The Four Seasons,https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg
Classical,Wagner,Bridal Chorus from Lohengrin,https://upload.wikimedia.org/wikipedia/commons/9/9d/RichardWagner.jpg
